,ADX
2020-03-25,69.8810
2020-03-24,72.7656
2020-03-23,71.5319
2020-03-20,70.2489
2020-03-19,69.5168
2020-03-18,67.3225
2020-03-17,65.4398
2020-03-16,63.5777
2020-03-13,60.7453
2020-03-12,57.5983
2020-03-11,54.9459
2020-03-09,53.7312
2020-03-06,52.3815
2020-03-05,51.0184
2020-03-04,50.8670
2020-03-03,49.6382
2020-03-02,48.7376
2020-02-28,47.7369
2020-02-27,44.5948
2020-02-26,41.3108
2020-02-25,37.7282
2020-02-24,34.4870
2020-02-20,31.2061
2020-02-19,29.5197
2020-02-18,27.6459
2020-02-17,26.1966
2020-02-14,26.8291
2020-02-13,27.8674
2020-02-12,28.1656
2020-02-11,29.7192
2020-02-10,31.0019
2020-02-07,30.1477
2020-02-06,30.2084
2020-02-05,30.8840
2020-02-04,32.2250
2020-02-03,33.3703
2020-01-31,30.4162
2020-01-30,28.1686
2020-01-29,26.7733
2020-01-28,25.2228
2020-01-27,23.5002
2020-01-24,22.7869
2020-01-23,22.7370
2020-01-22,22.8244
2020-01-21,22.9215
2020-01-20,25.0398
2020-01-17,24.2421
2020-01-16,22.9270
2020-01-15,22.0821
2020-01-14,21.3400
2020-01-13,21.9073
2020-01-10,23.2230
2020-01-09,25.1076
2020-01-08,26.6163
2020-01-07,25.0122
2020-01-06,23.7486
2020-01-03,22.3490
2020-01-02,24.1449
2020-01-01,25.1227
2019-12-31,26.2092
2019-12-30,25.3470
2019-12-27,24.3889
2019-12-26,24.3215
2019-12-24,24.8211
2019-12-23,22.6791
2019-12-20,20.9113
2019-12-19,20.2331
2019-12-18,19.4796
2019-12-17,19.6438
2019-12-16,19.7448
2019-12-13,20.1894
2019-12-12,20.7805
2019-12-11,20.2231
2019-12-10,19.2604
2019-12-09,18.1907
2019-12-06,17.7420
2019-12-05,15.7977
2019-12-04,15.6298
2019-12-03,16.8421
2019-12-02,18.4084
2019-11-29,19.7654
2019-11-28,20.7384
2019-11-27,19.6255
2019-11-26,18.6670
2019-11-25,17.9907
2019-11-22,17.4718
2019-11-21,18.7882
2019-11-20,20.3676
2019-11-19,22.3819
2019-11-18,24.8401
2019-11-15,26.7839
2019-11-14,28.1858
2019-11-13,31.0495
2019-11-11,32.9288
2019-11-08,35.0169
2019-11-07,38.8966
2019-11-06,42.1936
2019-11-05,44.8901
2019-11-04,47.2718
2019-11-01,48.3782
2019-10-31,46.4280
2019-10-30,44.2611
2019-10-29,41.2156
2019-10-25,37.8316
2019-10-24,35.1600
2019-10-23,32.3401
2019-10-22,29.2693
2019-10-18,26.2527
2019-10-17,22.9009
2019-10-16,20.6124
2019-10-15,19.2333
2019-10-14,17.7009
2019-10-11,17.3440
2019-10-10,18.7347
2019-10-09,20.2799
2019-10-07,21.3976
2019-10-04,22.9708
2019-10-03,24.0614
2019-10-01,24.4778
2019-09-30,24.9404
2019-09-27,25.7847
2019-09-26,25.7142
