,ADX
2019-07-25,21.8199
2019-07-24,19.5018
2019-07-23,16.9260
2019-07-22,15.8815
2019-07-19,13.7493
2019-07-18,12.2874
2019-07-17,13.1174
2019-07-16,14.3292
2019-07-15,15.8495
2019-07-12,17.1561
2019-07-11,18.6078
2019-07-10,18.2352
2019-07-09,16.7508
2019-07-08,15.1015
2019-07-05,13.2690
2019-07-04,14.6850
2019-07-03,13.9776
2019-07-02,14.9907
2019-07-01,15.0282
2019-06-28,15.0700
2019-06-27,16.6455
2019-06-26,17.1407
2019-06-25,18.4411
2019-06-24,20.1642
2019-06-21,21.8502
2019-06-20,23.3983
2019-06-19,25.1275
2019-06-18,26.1355
2019-06-17,26.7278
2019-06-14,26.0691
2019-06-13,26.4550
2019-06-12,28.1962
2019-06-11,30.1309
2019-06-10,33.2396
2019-06-07,36.4019
2019-06-06,39.9155
2019-06-04,43.8195
2019-06-03,45.9463
2019-05-31,46.4551
2019-05-30,47.2470
2019-05-29,46.8837
2019-05-28,46.4801
2019-05-27,44.3749
2019-05-24,41.8550
2019-05-23,39.6765
2019-05-22,37.2559
2019-05-21,36.2859
2019-05-20,34.3976
2019-05-17,32.2996
2019-05-16,33.8414
2019-05-15,35.6233
2019-05-14,39.4822
2019-05-13,43.7699
2019-05-10,47.6780
2019-05-09,50.9109
2019-05-08,53.4869
2019-05-07,55.0051
2019-05-06,55.8839
2019-05-03,56.9623
